,Weights,City
1028,"(1, 0, 0, 0, 1, 0)",Ottawa
1029,"(1, 0, 0, 0, 1, 1)",Dresden
1030,"(1, 0, 0, 0, 1, 2)",Lausanne
1031,"(1, 0, 0, 0, 1, 3)",Manchester
1032,"(1, 0, 0, 0, 2, 0)",Abu Dhabi
1033,"(1, 0, 0, 0, 2, 1)",Dresden
1034,"(1, 0, 0, 0, 2, 2)",Luxembourg
1035,"(1, 0, 0, 0, 2, 3)",Manchester
1036,"(1, 0, 0, 0, 3, 0)",Abu Dhabi
1037,"(1, 0, 0, 0, 3, 1)",Luxembourg
1038,"(1, 0, 0, 0, 3, 2)",Dresden
1039,"(1, 0, 0, 0, 3, 3)",Seoul
1040,"(1, 0, 0, 1, 0, 0)",Basel
1041,"(1, 0, 0, 1, 0, 1)",Dresden
1042,"(1, 0, 0, 1, 0, 2)",The Hague
1043,"(1, 0, 0, 1, 0, 3)",Brussels
1044,"(1, 0, 0, 1, 1, 0)",Dresden
1045,"(1, 0, 0, 1, 1, 1)",Lausanne
1046,"(1, 0, 0, 1, 1, 2)",Lausanne
1047,"(1, 0, 0, 1, 1, 3)",Utrecht
1048,"(1, 0, 0, 1, 2, 0)",Munich
1049,"(1, 0, 0, 1, 2, 1)",Dresden
1050,"(1, 0, 0, 1, 2, 2)",Manchester
1051,"(1, 0, 0, 1, 2, 3)",Lausanne
1052,"(1, 0, 0, 1, 3, 0)",Ottawa
1053,"(1, 0, 0, 1, 3, 1)",Dresden
1054,"(1, 0, 0, 1, 3, 2)",Luxembourg
1055,"(1, 0, 0, 1, 3, 3)",Dresden
1056,"(1, 0, 0, 2, 0, 0)",Ottawa
1057,"(1, 0, 0, 2, 0, 1)",Lausanne
1058,"(1, 0, 0, 2, 0, 2)",Lausanne
1059,"(1, 0, 0, 2, 0, 3)",Brussels
1060,"(1, 0, 0, 2, 1, 0)",Dresden
1061,"(1, 0, 0, 2, 1, 1)",Dresden
1062,"(1, 0, 0, 2, 1, 2)",The Hague
1063,"(1, 0, 0, 2, 1, 3)",The Hague
1064,"(1, 0, 0, 2, 2, 0)",Ottawa
1065,"(1, 0, 0, 2, 2, 1)",Aachen
1066,"(1, 0, 0, 2, 2, 2)",Dresden
1067,"(1, 0, 0, 2, 2, 3)",Amsterdam
1068,"(1, 0, 0, 2, 3, 0)",Dresden
1069,"(1, 0, 0, 2, 3, 1)",Aachen
1070,"(1, 0, 0, 2, 3, 2)",Luxembourg
1071,"(1, 0, 0, 2, 3, 3)",Dresden
1072,"(1, 0, 0, 3, 0, 0)",Lausanne
1073,"(1, 0, 0, 3, 0, 1)",The Hague
1074,"(1, 0, 0, 3, 0, 2)",The Hague
1075,"(1, 0, 0, 3, 0, 3)",The Hague
1076,"(1, 0, 0, 3, 1, 0)",Ottawa
1077,"(1, 0, 0, 3, 1, 1)",Basel
1078,"(1, 0, 0, 3, 1, 2)",The Hague
1079,"(1, 0, 0, 3, 1, 3)",The Hague
1080,"(1, 0, 0, 3, 2, 0)",Basel
1081,"(1, 0, 0, 3, 2, 1)",Luxembourg
1082,"(1, 0, 0, 3, 2, 2)",Dresden
1083,"(1, 0, 0, 3, 2, 3)",The Hague
1084,"(1, 0, 0, 3, 3, 0)",Ottawa
1085,"(1, 0, 0, 3, 3, 1)",Dresden
1086,"(1, 0, 0, 3, 3, 2)",Dresden
1087,"(1, 0, 0, 3, 3, 3)",Aachen
1088,"(1, 0, 1, 0, 0, 0)",Glasgow
1089,"(1, 0, 1, 0, 0, 1)",Glasgow
1090,"(1, 0, 1, 0, 0, 2)",Brussels
1091,"(1, 0, 1, 0, 0, 3)",Brussels
1092,"(1, 0, 1, 0, 1, 0)",Dresden
1093,"(1, 0, 1, 0, 1, 1)",Manchester
1094,"(1, 0, 1, 0, 1, 2)",Manchester
1095,"(1, 0, 1, 0, 1, 3)",Manchester
1096,"(1, 0, 1, 0, 2, 0)",Dresden
1097,"(1, 0, 1, 0, 2, 1)",Dresden
1098,"(1, 0, 1, 0, 2, 2)",Aachen
1099,"(1, 0, 1, 0, 2, 3)",Utrecht
1100,"(1, 0, 1, 0, 3, 0)",Dresden
1101,"(1, 0, 1, 0, 3, 1)",Dresden
1102,"(1, 0, 1, 0, 3, 2)",Oxford
1103,"(1, 0, 1, 0, 3, 3)",Manchester
1104,"(1, 0, 1, 1, 0, 0)",Glasgow
1105,"(1, 0, 1, 1, 0, 1)",Glasgow
1106,"(1, 0, 1, 1, 0, 2)",Oxford
1107,"(1, 0, 1, 1, 0, 3)",Brussels
1108,"(1, 0, 1, 1, 1, 0)",Dresden
1109,"(1, 0, 1, 1, 1, 1)",Berlin
1110,"(1, 0, 1, 1, 1, 2)",Dresden
1111,"(1, 0, 1, 1, 1, 3)",Brussels
1112,"(1, 0, 1, 1, 2, 0)",Dresden
1113,"(1, 0, 1, 1, 2, 1)",Nashville
1114,"(1, 0, 1, 1, 2, 2)",Manchester
1115,"(1, 0, 1, 1, 2, 3)",Dresden
1116,"(1, 0, 1, 1, 3, 0)",Nashville
1117,"(1, 0, 1, 1, 3, 1)",Dresden
1118,"(1, 0, 1, 1, 3, 2)",Dresden
1119,"(1, 0, 1, 1, 3, 3)",Aachen
1120,"(1, 0, 1, 2, 0, 0)",Glasgow
1121,"(1, 0, 1, 2, 0, 1)",Nashville
1122,"(1, 0, 1, 2, 0, 2)",Glasgow
1123,"(1, 0, 1, 2, 0, 3)",Brussels
1124,"(1, 0, 1, 2, 1, 0)",Aachen
1125,"(1, 0, 1, 2, 1, 1)",Berlin
1126,"(1, 0, 1, 2, 1, 2)",Manchester
1127,"(1, 0, 1, 2, 1, 3)",Brussels
1128,"(1, 0, 1, 2, 2, 0)",Nashville
1129,"(1, 0, 1, 2, 2, 1)",Manchester
1130,"(1, 0, 1, 2, 2, 2)",Ottawa
1131,"(1, 0, 1, 2, 2, 3)",Dresden
1132,"(1, 0, 1, 2, 3, 0)",Dresden
1133,"(1, 0, 1, 2, 3, 1)",Aachen
1134,"(1, 0, 1, 2, 3, 2)",Berlin
1135,"(1, 0, 1, 2, 3, 3)",Aachen
1136,"(1, 0, 1, 3, 0, 0)",Adelaide
1137,"(1, 0, 1, 3, 0, 1)",Adelaide
1138,"(1, 0, 1, 3, 0, 2)",Manchester
1139,"(1, 0, 1, 3, 0, 3)",Oxford
1140,"(1, 0, 1, 3, 1, 0)",Bergen
1141,"(1, 0, 1, 3, 1, 1)",Dresden
1142,"(1, 0, 1, 3, 1, 2)",Aachen
1143,"(1, 0, 1, 3, 1, 3)",Utrecht
1144,"(1, 0, 1, 3, 2, 0)",Dresden
1145,"(1, 0, 1, 3, 2, 1)",Aachen
1146,"(1, 0, 1, 3, 2, 2)",Berlin
1147,"(1, 0, 1, 3, 2, 3)",Oxford
1148,"(1, 0, 1, 3, 3, 0)",Bergen
1149,"(1, 0, 1, 3, 3, 1)",Manchester
1150,"(1, 0, 1, 3, 3, 2)",Aachen
1151,"(1, 0, 1, 3, 3, 3)",Stuttgart
1152,"(1, 0, 2, 0, 0, 0)",Manchester
1153,"(1, 0, 2, 0, 0, 1)",Brussels
1154,"(1, 0, 2, 0, 0, 2)",Brussels
1155,"(1, 0, 2, 0, 0, 3)",Brussels
1156,"(1, 0, 2, 0, 1, 0)",Manchester
1157,"(1, 0, 2, 0, 1, 1)",Nashville
1158,"(1, 0, 2, 0, 1, 2)",Manchester
1159,"(1, 0, 2, 0, 1, 3)",Manchester
1160,"(1, 0, 2, 0, 2, 0)",Nashville
1161,"(1, 0, 2, 0, 2, 1)",Nashville
1162,"(1, 0, 2, 0, 2, 2)",Manchester
1163,"(1, 0, 2, 0, 2, 3)",Manchester
1164,"(1, 0, 2, 0, 3, 0)",Nashville
1165,"(1, 0, 2, 0, 3, 1)",Manchester
1166,"(1, 0, 2, 0, 3, 2)",Dresden
1167,"(1, 0, 2, 0, 3, 3)",Manchester
1168,"(1, 0, 2, 1, 0, 0)",Glasgow
1169,"(1, 0, 2, 1, 0, 1)",Glasgow
1170,"(1, 0, 2, 1, 0, 2)",Manchester
1171,"(1, 0, 2, 1, 0, 3)",Brussels
1172,"(1, 0, 2, 1, 1, 0)",Dresden
1173,"(1, 0, 2, 1, 1, 1)",Stuttgart
1174,"(1, 0, 2, 1, 1, 2)",Manchester
1175,"(1, 0, 2, 1, 1, 3)",Brussels
1176,"(1, 0, 2, 1, 2, 0)",Nashville
1177,"(1, 0, 2, 1, 2, 1)",Manchester
1178,"(1, 0, 2, 1, 2, 2)",Dresden
1179,"(1, 0, 2, 1, 2, 3)",Aachen
1180,"(1, 0, 2, 1, 3, 0)",Aachen
1181,"(1, 0, 2, 1, 3, 1)",Dresden
1182,"(1, 0, 2, 1, 3, 2)",Dresden
1183,"(1, 0, 2, 1, 3, 3)",Manchester
1184,"(1, 0, 2, 2, 0, 0)",Glasgow
1185,"(1, 0, 2, 2, 0, 1)",Montreal
1186,"(1, 0, 2, 2, 0, 2)",Brussels
1187,"(1, 0, 2, 2, 0, 3)",Brussels
1188,"(1, 0, 2, 2, 1, 0)",Manchester
1189,"(1, 0, 2, 2, 1, 1)",Nashville
1190,"(1, 0, 2, 2, 1, 2)",Manchester
1191,"(1, 0, 2, 2, 1, 3)",Manchester
1192,"(1, 0, 2, 2, 2, 0)",Nashville
1193,"(1, 0, 2, 2, 2, 1)",Nashville
1194,"(1, 0, 2, 2, 2, 2)",Manchester
1195,"(1, 0, 2, 2, 2, 3)",Manchester
1196,"(1, 0, 2, 2, 3, 0)",Nashville
1197,"(1, 0, 2, 2, 3, 1)",Aachen
1198,"(1, 0, 2, 2, 3, 2)",Dresden
1199,"(1, 0, 2, 2, 3, 3)",Dresden
1200,"(1, 0, 2, 3, 0, 0)",Glasgow
1201,"(1, 0, 2, 3, 0, 1)",Glasgow
1202,"(1, 0, 2, 3, 0, 2)",Glasgow
1203,"(1, 0, 2, 3, 0, 3)",Brussels
1204,"(1, 0, 2, 3, 1, 0)",Aachen
1205,"(1, 0, 2, 3, 1, 1)",Dresden
1206,"(1, 0, 2, 3, 1, 2)",Manchester
1207,"(1, 0, 2, 3, 1, 3)",Brussels
1208,"(1, 0, 2, 3, 2, 0)",Nashville
1209,"(1, 0, 2, 3, 2, 1)",Aachen
1210,"(1, 0, 2, 3, 2, 2)",Berlin
1211,"(1, 0, 2, 3, 2, 3)",Dresden
1212,"(1, 0, 2, 3, 3, 0)",Dresden
1213,"(1, 0, 2, 3, 3, 1)",Bergen
1214,"(1, 0, 2, 3, 3, 2)",Manchester
1215,"(1, 0, 2, 3, 3, 3)",Aachen
1216,"(1, 0, 3, 0, 0, 0)",Manchester
1217,"(1, 0, 3, 0, 0, 1)",Glasgow
1218,"(1, 0, 3, 0, 0, 2)",Brussels
1219,"(1, 0, 3, 0, 0, 3)",Brussels
1220,"(1, 0, 3, 0, 1, 0)",Nashville
1221,"(1, 0, 3, 0, 1, 1)",Glasgow
1222,"(1, 0, 3, 0, 1, 2)",Brussels
1223,"(1, 0, 3, 0, 1, 3)",Manchester
1224,"(1, 0, 3, 0, 2, 0)",Nashville
1225,"(1, 0, 3, 0, 2, 1)",Aachen
1226,"(1, 0, 3, 0, 2, 2)",Manchester
1227,"(1, 0, 3, 0, 2, 3)",Oxford
1228,"(1, 0, 3, 0, 3, 0)",Nashville
1229,"(1, 0, 3, 0, 3, 1)",Manchester
1230,"(1, 0, 3, 0, 3, 2)",Aachen
1231,"(1, 0, 3, 0, 3, 3)",Utrecht
1232,"(1, 0, 3, 1, 0, 0)",Nashville
1233,"(1, 0, 3, 1, 0, 1)",Glasgow
1234,"(1, 0, 3, 1, 0, 2)",Brussels
1235,"(1, 0, 3, 1, 0, 3)",Manchester
1236,"(1, 0, 3, 1, 1, 0)",Manchester
1237,"(1, 0, 3, 1, 1, 1)",Nashville
1238,"(1, 0, 3, 1, 1, 2)",Manchester
1239,"(1, 0, 3, 1, 1, 3)",Manchester
1240,"(1, 0, 3, 1, 2, 0)",Nashville
1241,"(1, 0, 3, 1, 2, 1)",Dresden
1242,"(1, 0, 3, 1, 2, 2)",Berlin
1243,"(1, 0, 3, 1, 2, 3)",Manchester
1244,"(1, 0, 3, 1, 3, 0)",Manchester
1245,"(1, 0, 3, 1, 3, 1)",Manchester
1246,"(1, 0, 3, 1, 3, 2)",Venice
1247,"(1, 0, 3, 1, 3, 3)",Manchester
1248,"(1, 0, 3, 2, 0, 0)",Nashville
1249,"(1, 0, 3, 2, 0, 1)",Glasgow
1250,"(1, 0, 3, 2, 0, 2)",Brussels
1251,"(1, 0, 3, 2, 0, 3)",Brussels
1252,"(1, 0, 3, 2, 1, 0)",Nashville
1253,"(1, 0, 3, 2, 1, 1)",Manchester
1254,"(1, 0, 3, 2, 1, 2)",Manchester
1255,"(1, 0, 3, 2, 1, 3)",Manchester
1256,"(1, 0, 3, 2, 2, 0)",Nashville
1257,"(1, 0, 3, 2, 2, 1)",Nashville
1258,"(1, 0, 3, 2, 2, 2)",Manchester
1259,"(1, 0, 3, 2, 2, 3)",Utrecht
1260,"(1, 0, 3, 2, 3, 0)",Dresden
1261,"(1, 0, 3, 2, 3, 1)",Aachen
1262,"(1, 0, 3, 2, 3, 2)",Dresden
1263,"(1, 0, 3, 2, 3, 3)",Aachen
1264,"(1, 0, 3, 3, 0, 0)",Manchester
1265,"(1, 0, 3, 3, 0, 1)",Canberra
1266,"(1, 0, 3, 3, 0, 2)",Manchester
1267,"(1, 0, 3, 3, 0, 3)",Manchester
1268,"(1, 0, 3, 3, 1, 0)",Nashville
1269,"(1, 0, 3, 3, 1, 1)",Nashville
1270,"(1, 0, 3, 3, 1, 2)",Aachen
1271,"(1, 0, 3, 3, 1, 3)",Brussels
1272,"(1, 0, 3, 3, 2, 0)",Dresden
1273,"(1, 0, 3, 3, 2, 1)",Nashville
1274,"(1, 0, 3, 3, 2, 2)",Manchester
1275,"(1, 0, 3, 3, 2, 3)",Dresden
1276,"(1, 0, 3, 3, 3, 0)",Dresden
1277,"(1, 0, 3, 3, 3, 1)",Dresden
1278,"(1, 0, 3, 3, 3, 2)",Aachen
1279,"(1, 0, 3, 3, 3, 3)",Manchester
1280,"(1, 1, 0, 0, 0, 0)",Glasgow
1281,"(1, 1, 0, 0, 0, 1)",Glasgow
1282,"(1, 1, 0, 0, 0, 2)",Brussels
1283,"(1, 1, 0, 0, 0, 3)",Brussels
1284,"(1, 1, 0, 0, 1, 0)",Dresden
1285,"(1, 1, 0, 0, 1, 1)",Munich
1286,"(1, 1, 0, 0, 1, 2)",Dresden
1287,"(1, 1, 0, 0, 1, 3)",Brussels
1288,"(1, 1, 0, 0, 2, 0)",Dresden
1289,"(1, 1, 0, 0, 2, 1)",Munich
1290,"(1, 1, 0, 0, 2, 2)",Munich
1291,"(1, 1, 0, 0, 2, 3)",Amsterdam
1292,"(1, 1, 0, 0, 3, 0)",Dresden
1293,"(1, 1, 0, 0, 3, 1)",Munich
1294,"(1, 1, 0, 0, 3, 2)",Dresden
1295,"(1, 1, 0, 0, 3, 3)",Seoul
1296,"(1, 1, 0, 1, 0, 0)",Glasgow
1297,"(1, 1, 0, 1, 0, 1)",Lausanne
1298,"(1, 1, 0, 1, 0, 2)",Lausanne
1299,"(1, 1, 0, 1, 0, 3)",Brussels
1300,"(1, 1, 0, 1, 1, 0)",Dresden
1301,"(1, 1, 0, 1, 1, 1)",Dresden
1302,"(1, 1, 0, 1, 1, 2)",Dresden
1303,"(1, 1, 0, 1, 1, 3)",Brussels
1304,"(1, 1, 0, 1, 2, 0)",Munich
1305,"(1, 1, 0, 1, 2, 1)",Dresden
1306,"(1, 1, 0, 1, 2, 2)",Hamburg
1307,"(1, 1, 0, 1, 2, 3)",Lausanne
1308,"(1, 1, 0, 1, 3, 0)",Munich
1309,"(1, 1, 0, 1, 3, 1)",Ottawa
1310,"(1, 1, 0, 1, 3, 2)",Munich
1311,"(1, 1, 0, 1, 3, 3)",Aachen
1312,"(1, 1, 0, 2, 0, 0)",Newark
1313,"(1, 1, 0, 2, 0, 1)",Basel
1314,"(1, 1, 0, 2, 0, 2)",Basel
1315,"(1, 1, 0, 2, 0, 3)",Basel
1316,"(1, 1, 0, 2, 1, 0)",Ottawa
1317,"(1, 1, 0, 2, 1, 1)",Ottawa
1318,"(1, 1, 0, 2, 1, 2)",Basel
1319,"(1, 1, 0, 2, 1, 3)",Brussels
1320,"(1, 1, 0, 2, 2, 0)",Munich
1321,"(1, 1, 0, 2, 2, 1)",Munich
1322,"(1, 1, 0, 2, 2, 2)",Munich
1323,"(1, 1, 0, 2, 2, 3)",Lausanne
1324,"(1, 1, 0, 2, 3, 0)",Aachen
1325,"(1, 1, 0, 2, 3, 1)",Aachen
1326,"(1, 1, 0, 2, 3, 2)",Dresden
1327,"(1, 1, 0, 2, 3, 3)",Dresden
1328,"(1, 1, 0, 3, 0, 0)",Basel
1329,"(1, 1, 0, 3, 0, 1)",Glasgow
1330,"(1, 1, 0, 3, 0, 2)",Lausanne
1331,"(1, 1, 0, 3, 0, 3)",Amsterdam
1332,"(1, 1, 0, 3, 1, 0)",Basel
1333,"(1, 1, 0, 3, 1, 1)",Stuttgart
1334,"(1, 1, 0, 3, 1, 2)",The Hague
1335,"(1, 1, 0, 3, 1, 3)",Utrecht
1336,"(1, 1, 0, 3, 2, 0)",Munich
1337,"(1, 1, 0, 3, 2, 1)",Stuttgart
1338,"(1, 1, 0, 3, 2, 2)",Ottawa
1339,"(1, 1, 0, 3, 2, 3)",Dresden
1340,"(1, 1, 0, 3, 3, 0)",Dresden
1341,"(1, 1, 0, 3, 3, 1)",Dresden
1342,"(1, 1, 0, 3, 3, 2)",Dresden
1343,"(1, 1, 0, 3, 3, 3)",Dresden
1344,"(1, 1, 1, 0, 0, 0)",Glasgow
1345,"(1, 1, 1, 0, 0, 1)",Glasgow
1346,"(1, 1, 1, 0, 0, 2)",Brussels
1347,"(1, 1, 1, 0, 0, 3)",Brussels
1348,"(1, 1, 1, 0, 1, 0)",Dresden
1349,"(1, 1, 1, 0, 1, 1)",Dresden
1350,"(1, 1, 1, 0, 1, 2)",Brussels
1351,"(1, 1, 1, 0, 1, 3)",Brussels
1352,"(1, 1, 1, 0, 2, 0)",Dresden
1353,"(1, 1, 1, 0, 2, 1)",Aachen
1354,"(1, 1, 1, 0, 2, 2)",Dresden
1355,"(1, 1, 1, 0, 2, 3)",Manchester
1356,"(1, 1, 1, 0, 3, 0)",Bergen
1357,"(1, 1, 1, 0, 3, 1)",Dresden
1358,"(1, 1, 1, 0, 3, 2)",Dresden
1359,"(1, 1, 1, 0, 3, 3)",Aachen
1360,"(1, 1, 1, 1, 0, 0)",Glasgow
1361,"(1, 1, 1, 1, 0, 1)",Glasgow
1362,"(1, 1, 1, 1, 0, 2)",Brussels
1363,"(1, 1, 1, 1, 0, 3)",Brussels
1364,"(1, 1, 1, 1, 1, 0)",Munich
1365,"(1, 1, 1, 1, 1, 1)",Glasgow
1366,"(1, 1, 1, 1, 1, 2)",Brussels
1367,"(1, 1, 1, 1, 1, 3)",Brussels
1368,"(1, 1, 1, 1, 2, 0)",Aachen
1369,"(1, 1, 1, 1, 2, 1)",Dresden
1370,"(1, 1, 1, 1, 2, 2)",Aachen
1371,"(1, 1, 1, 1, 2, 3)",Dresden
1372,"(1, 1, 1, 1, 3, 0)",Dresden
1373,"(1, 1, 1, 1, 3, 1)",Dresden
1374,"(1, 1, 1, 1, 3, 2)",Dresden
1375,"(1, 1, 1, 1, 3, 3)",Manchester
1376,"(1, 1, 1, 2, 0, 0)",Canberra
1377,"(1, 1, 1, 2, 0, 1)",Canberra
1378,"(1, 1, 1, 2, 0, 2)",Glasgow
1379,"(1, 1, 1, 2, 0, 3)",Brussels
1380,"(1, 1, 1, 2, 1, 0)",Dresden
1381,"(1, 1, 1, 2, 1, 1)",Dresden
1382,"(1, 1, 1, 2, 1, 2)",Dresden
1383,"(1, 1, 1, 2, 1, 3)",Brussels
1384,"(1, 1, 1, 2, 2, 0)",Bergen
1385,"(1, 1, 1, 2, 2, 1)",Dresden
1386,"(1, 1, 1, 2, 2, 2)",Aachen
1387,"(1, 1, 1, 2, 2, 3)",Manchester
1388,"(1, 1, 1, 2, 3, 0)",Dresden
1389,"(1, 1, 1, 2, 3, 1)",Manchester
1390,"(1, 1, 1, 2, 3, 2)",Aachen
1391,"(1, 1, 1, 2, 3, 3)",Dresden
1392,"(1, 1, 1, 3, 0, 0)",Glasgow
1393,"(1, 1, 1, 3, 0, 1)",Glasgow
1394,"(1, 1, 1, 3, 0, 2)",Dresden
1395,"(1, 1, 1, 3, 0, 3)",Brussels
1396,"(1, 1, 1, 3, 1, 0)",Canberra
1397,"(1, 1, 1, 3, 1, 1)",Aachen
1398,"(1, 1, 1, 3, 1, 2)",Manchester
1399,"(1, 1, 1, 3, 1, 3)",Utrecht
1400,"(1, 1, 1, 3, 2, 0)",Stuttgart
1401,"(1, 1, 1, 3, 2, 1)",Aachen
1402,"(1, 1, 1, 3, 2, 2)",Aachen
1403,"(1, 1, 1, 3, 2, 3)",Dresden
1404,"(1, 1, 1, 3, 3, 0)",Aachen
1405,"(1, 1, 1, 3, 3, 1)",Dresden
1406,"(1, 1, 1, 3, 3, 2)",Dresden
1407,"(1, 1, 1, 3, 3, 3)",Aachen
1408,"(1, 1, 2, 0, 0, 0)",Glasgow
1409,"(1, 1, 2, 0, 0, 1)",Glasgow
1410,"(1, 1, 2, 0, 0, 2)",Brussels
1411,"(1, 1, 2, 0, 0, 3)",Brussels
1412,"(1, 1, 2, 0, 1, 0)",Glasgow
1413,"(1, 1, 2, 0, 1, 1)",Manchester
1414,"(1, 1, 2, 0, 1, 2)",Manchester
1415,"(1, 1, 2, 0, 1, 3)",Brussels
1416,"(1, 1, 2, 0, 2, 0)",Aachen
1417,"(1, 1, 2, 0, 2, 1)",Aachen
1418,"(1, 1, 2, 0, 2, 2)",Manchester
1419,"(1, 1, 2, 0, 2, 3)",Brussels
1420,"(1, 1, 2, 0, 3, 0)",Dresden
1421,"(1, 1, 2, 0, 3, 1)",Dresden
1422,"(1, 1, 2, 0, 3, 2)",Aachen
1423,"(1, 1, 2, 0, 3, 3)",Oxford
1424,"(1, 1, 2, 1, 0, 0)",Glasgow
1425,"(1, 1, 2, 1, 0, 1)",Glasgow
1426,"(1, 1, 2, 1, 0, 2)",Brussels
1427,"(1, 1, 2, 1, 0, 3)",Brussels
1428,"(1, 1, 2, 1, 1, 0)",Glasgow
1429,"(1, 1, 2, 1, 1, 1)",Dresden
1430,"(1, 1, 2, 1, 1, 2)",Aachen
1431,"(1, 1, 2, 1, 1, 3)",Brussels
1432,"(1, 1, 2, 1, 2, 0)",Dresden
1433,"(1, 1, 2, 1, 2, 1)",Dresden
1434,"(1, 1, 2, 1, 2, 2)",Aachen
1435,"(1, 1, 2, 1, 2, 3)",Manchester
1436,"(1, 1, 2, 1, 3, 0)",Dresden
1437,"(1, 1, 2, 1, 3, 1)",Bergen
1438,"(1, 1, 2, 1, 3, 2)",Manchester
1439,"(1, 1, 2, 1, 3, 3)",Manchester
1440,"(1, 1, 2, 2, 0, 0)",Glasgow
1441,"(1, 1, 2, 2, 0, 1)",Manchester
1442,"(1, 1, 2, 2, 0, 2)",Glasgow
1443,"(1, 1, 2, 2, 0, 3)",Brussels
1444,"(1, 1, 2, 2, 1, 0)",Glasgow
1445,"(1, 1, 2, 2, 1, 1)",Glasgow
1446,"(1, 1, 2, 2, 1, 2)",Manchester
1447,"(1, 1, 2, 2, 1, 3)",Brussels
1448,"(1, 1, 2, 2, 2, 0)",Dresden
1449,"(1, 1, 2, 2, 2, 1)",Dresden
1450,"(1, 1, 2, 2, 2, 2)",Dresden
1451,"(1, 1, 2, 2, 2, 3)",Manchester
1452,"(1, 1, 2, 2, 3, 0)",Dresden
1453,"(1, 1, 2, 2, 3, 1)",Aachen
1454,"(1, 1, 2, 2, 3, 2)",Manchester
1455,"(1, 1, 2, 2, 3, 3)",Aachen
1456,"(1, 1, 2, 3, 0, 0)",Nashville
1457,"(1, 1, 2, 3, 0, 1)",Canberra
1458,"(1, 1, 2, 3, 0, 2)",Glasgow
1459,"(1, 1, 2, 3, 0, 3)",Brussels
1460,"(1, 1, 2, 3, 1, 0)",Dresden
1461,"(1, 1, 2, 3, 1, 1)",Canberra
1462,"(1, 1, 2, 3, 1, 2)",Manchester
1463,"(1, 1, 2, 3, 1, 3)",Manchester
1464,"(1, 1, 2, 3, 2, 0)",Bergen
1465,"(1, 1, 2, 3, 2, 1)",Dresden
1466,"(1, 1, 2, 3, 2, 2)",Manchester
1467,"(1, 1, 2, 3, 2, 3)",Manchester
1468,"(1, 1, 2, 3, 3, 0)",Munich
1469,"(1, 1, 2, 3, 3, 1)",Dresden
1470,"(1, 1, 2, 3, 3, 2)",Aachen
1471,"(1, 1, 2, 3, 3, 3)",Manchester
1472,"(1, 1, 3, 0, 0, 0)",Canberra
1473,"(1, 1, 3, 0, 0, 1)",Glasgow
1474,"(1, 1, 3, 0, 0, 2)",Glasgow
1475,"(1, 1, 3, 0, 0, 3)",Manchester
1476,"(1, 1, 3, 0, 1, 0)",Dresden
1477,"(1, 1, 3, 0, 1, 1)",Manchester
1478,"(1, 1, 3, 0, 1, 2)",Brussels
1479,"(1, 1, 3, 0, 1, 3)",Manchester
1480,"(1, 1, 3, 0, 2, 0)",Nashville
1481,"(1, 1, 3, 0, 2, 1)",Nashville
1482,"(1, 1, 3, 0, 2, 2)",Manchester
1483,"(1, 1, 3, 0, 2, 3)",Manchester
1484,"(1, 1, 3, 0, 3, 0)",Aachen
1485,"(1, 1, 3, 0, 3, 1)",Manchester
1486,"(1, 1, 3, 0, 3, 2)",Aachen
1487,"(1, 1, 3, 0, 3, 3)",Brussels
1488,"(1, 1, 3, 1, 0, 0)",Glasgow
1489,"(1, 1, 3, 1, 0, 1)",Glasgow
1490,"(1, 1, 3, 1, 0, 2)",Glasgow
1491,"(1, 1, 3, 1, 0, 3)",Brussels
1492,"(1, 1, 3, 1, 1, 0)",Glasgow
1493,"(1, 1, 3, 1, 1, 1)",Brussels
1494,"(1, 1, 3, 1, 1, 2)",Brussels
1495,"(1, 1, 3, 1, 1, 3)",Utrecht
1496,"(1, 1, 3, 1, 2, 0)",Dresden
1497,"(1, 1, 3, 1, 2, 1)",Manchester
1498,"(1, 1, 3, 1, 2, 2)",Aachen
1499,"(1, 1, 3, 1, 2, 3)",Manchester
1500,"(1, 1, 3, 1, 3, 0)",Stuttgart
1501,"(1, 1, 3, 1, 3, 1)",Aachen
1502,"(1, 1, 3, 1, 3, 2)",Dresden
1503,"(1, 1, 3, 1, 3, 3)",Manchester
1504,"(1, 1, 3, 2, 0, 0)",Glasgow
1505,"(1, 1, 3, 2, 0, 1)",Glasgow
1506,"(1, 1, 3, 2, 0, 2)",Glasgow
1507,"(1, 1, 3, 2, 0, 3)",Manchester
1508,"(1, 1, 3, 2, 1, 0)",Glasgow
1509,"(1, 1, 3, 2, 1, 1)",Glasgow
1510,"(1, 1, 3, 2, 1, 2)",Manchester
1511,"(1, 1, 3, 2, 1, 3)",Manchester
1512,"(1, 1, 3, 2, 2, 0)",Trondheim
1513,"(1, 1, 3, 2, 2, 1)",Aachen
1514,"(1, 1, 3, 2, 2, 2)",Manchester
1515,"(1, 1, 3, 2, 2, 3)",Aachen
1516,"(1, 1, 3, 2, 3, 0)",Berlin
1517,"(1, 1, 3, 2, 3, 1)",Aachen
1518,"(1, 1, 3, 2, 3, 2)",Manchester
1519,"(1, 1, 3, 2, 3, 3)",Oxford
1520,"(1, 1, 3, 3, 0, 0)",Glasgow
1521,"(1, 1, 3, 3, 0, 1)",Brussels
1522,"(1, 1, 3, 3, 0, 2)",Glasgow
1523,"(1, 1, 3, 3, 0, 3)",Brussels
